"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2017","47,890.0","47,890.0","48,215.0","47,890.0","6.02K","-0.67%"
"May 29, 2017","48,215.0","47,971.0","48,215.0","47,971.0","1.10K","1.19%"
"May 26, 2017","47,647.0","47,728.0","47,728.0","47,647.0","0.07K","-0.17%"
"May 25, 2017","47,728.0","47,241.0","47,809.0","46,267.0","1.03K","-0.17%"
"May 24, 2017","47,809.0","48,215.0","48,215.0","47,809.0","1.61K","-0.17%"
"May 23, 2017","47,890.0","47,890.0","47,890.0","47,078.0","0.43K","-0.67%"
"May 22, 2017","48,215.0","48,621.0","48,621.0","46,997.0","0.41K","0.00%"
"May 19, 2017","48,215.0","48,296.0","48,296.0","46,916.0","0.13K","-0.17%"
"May 18, 2017","48,296.0","47,078.0","48,296.0","47,078.0","0.76K","0.00%"
"May 17, 2017","48,296.0","47,890.0","48,702.0","47,890.0","0.61K","-0.83%"
"May 16, 2017","48,702.0","48,702.0","49,514.0","47,890.0","1.33K","0.00%"
"May 15, 2017","48,702.0","49,514.0","49,514.0","48,702.0","0.09K","0.17%"
"May 12, 2017","48,621.0","48,783.0","50,325.0","48,377.0","28.79K","-0.17%"
"May 11, 2017","48,702.0","48,377.0","48,702.0","48,377.0","0.91K","0.00%"
"May 10, 2017","48,702.0","49,838.0","49,838.0","48,215.0","1.16K","1.87%"
"May 09, 2017","47,809.0","47,342.0","47,809.0","46,719.0","3.27K","-0.97%"
"May 08, 2017","48,276.0","48,276.0","50,612.0","46,719.0","27.02K","0.00%"
"May 05, 2017","48,276.0","47,887.0","48,276.0","45,940.0","8.13K","0.81%"
"May 04, 2017","47,887.0","48,198.0","48,276.0","47,108.0","1.90K","0.82%"
"May 03, 2017","47,497.0","46,719.0","48,276.0","46,719.0","0.28K","0.16%"
"Apr 28, 2017","47,420.0","47,575.0","47,575.0","45,239.0","1.74K","1.50%"
"Apr 27, 2017","46,719.0","45,940.0","48,276.0","43,994.0","1.51K","1.35%"
"Apr 26, 2017","46,096.0","46,330.0","49,055.0","46,096.0","0.92K","0.34%"
"Apr 25, 2017","45,940.0","46,330.0","46,330.0","45,940.0","8.84K","0.00%"
"Apr 24, 2017","45,940.0","45,940.0","49,133.0","44,383.0","7.06K","0.00%"
"Apr 21, 2017","45,940.0","45,862.0","45,940.0","45,862.0","1.12K","0.00%"
"Apr 20, 2017","45,940.0","46,018.0","46,719.0","42,826.0","1.89K","0.00%"
"Apr 19, 2017","45,940.0","42,514.0","46,641.0","42,514.0","3.66K","0.85%"
"Apr 18, 2017","45,551.0","43,604.0","46,641.0","42,826.0","8.28K","2.63%"
"Apr 17, 2017","44,383.0","45,551.0","45,940.0","44,383.0","2.84K","-3.39%"
"Apr 14, 2017","45,940.0","45,395.0","46,641.0","45,395.0","1.80K","1.20%"
"Apr 13, 2017","45,395.0","45,395.0","46,719.0","45,395.0","0.31K","2.64%"
"Apr 12, 2017","44,227.0","46,797.0","46,797.0","44,227.0","1.41K","-2.91%"
"Apr 11, 2017","45,551.0","45,395.0","48,276.0","44,383.0","1.30K","0.52%"
"Apr 10, 2017","45,317.0","45,317.0","45,317.0","45,317.0","0.02K","0.52%"
"Apr 07, 2017","45,084.0","42,903.0","45,084.0","42,903.0","0.69K","-0.17%"
"Apr 05, 2017","45,162.0","45,162.0","45,940.0","44,383.0","1.72K","0.00%"
"Apr 04, 2017","45,162.0","45,162.0","45,707.0","45,162.0","1.17K","-1.19%"
"Apr 03, 2017","45,707.0","45,707.0","47,497.0","44,772.0","1.56K","1.21%"
"Mar 31, 2017","45,162.0","45,940.0","49,133.0","44,383.0","4.50K","-1.69%"
"Mar 30, 2017","45,940.0","45,473.0","46,330.0","45,162.0","1.17K","-1.67%"
"Mar 29, 2017","46,719.0","46,330.0","49,522.0","45,395.0","1.61K","0.84%"
"Mar 28, 2017","46,330.0","45,551.0","46,330.0","45,551.0","0.02K","1.02%"
"Mar 27, 2017","45,862.0","45,862.0","46,641.0","45,862.0","0.41K","0.00%"
"Mar 24, 2017","45,862.0","45,862.0","45,862.0","45,862.0","0.01K","0.00%"
"Mar 23, 2017","45,862.0","45,940.0","45,940.0","45,551.0","0.20K","0.68%"
"Mar 22, 2017","45,551.0","45,940.0","45,940.0","45,551.0","0.08K","0.00%"
"Mar 21, 2017","45,551.0","45,162.0","45,940.0","44,383.0","2.12K","0.86%"
"Mar 20, 2017","45,162.0","45,551.0","45,940.0","43,916.0","6.14K","-0.85%"
"Mar 17, 2017","45,551.0","45,162.0","45,629.0","45,162.0","0.15K","-0.68%"
"Mar 16, 2017","45,862.0","44,383.0","45,862.0","44,383.0","0.07K","0.00%"
"Mar 15, 2017","45,862.0","45,940.0","45,940.0","45,162.0","11.07K","-0.17%"
"Mar 14, 2017","45,940.0","46,330.0","46,330.0","45,940.0","13.92K","0.00%"
"Mar 13, 2017","45,940.0","46,330.0","46,719.0","45,551.0","0.39K","0.00%"
"Mar 10, 2017","45,940.0","45,940.0","45,940.0","45,551.0","7.13K","0.85%"
"Mar 09, 2017","45,551.0","45,551.0","45,551.0","45,551.0","2.84K","0.00%"
"Mar 08, 2017","45,551.0","45,551.0","45,551.0","45,551.0","0.12K","-0.85%"
"Mar 07, 2017","45,940.0","45,784.0","45,940.0","43,682.0","5.43K","-1.67%"
"Mar 06, 2017","46,719.0","46,719.0","46,719.0","46,719.0","0.72K","1.87%"
"Mar 02, 2017","45,862.0","45,551.0","46,719.0","45,551.0","11.88K","-0.17%"
"Mar 01, 2017","45,940.0","44,694.0","45,940.0","44,694.0","0.07K","0.17%"
"Feb 28, 2017","45,862.0","45,940.0","46,719.0","45,862.0","1.75K","-0.17%"
"Feb 27, 2017","45,940.0","44,383.0","45,940.0","43,059.0","31.53K","1.72%"
"Feb 23, 2017","45,162.0","44,071.0","45,162.0","44,071.0","0.11K","0.00%"
"Feb 22, 2017","45,162.0","46,330.0","46,330.0","45,162.0","0.69K","-2.52%"
"Feb 21, 2017","46,330.0","46,719.0","46,719.0","45,162.0","2.21K","-0.83%"
"Feb 20, 2017","46,719.0","46,719.0","46,719.0","44,772.0","1.34K","0.84%"
"Feb 17, 2017","46,330.0","44,383.0","47,497.0","44,383.0","4.05K","3.66%"
"Feb 16, 2017","44,694.0","43,059.0","44,694.0","43,059.0","7.50K","4.36%"
"Feb 15, 2017","42,826.0","42,826.0","42,826.0","42,748.0","3.12K","0.00%"
"Feb 14, 2017","42,826.0","42,826.0","42,903.0","42,748.0","6.03K","1.48%"
"Feb 13, 2017","42,203.0","43,604.0","43,604.0","42,047.0","5.96K","-3.21%"
"Feb 10, 2017","43,604.0","42,436.0","44,071.0","41,658.0","0.53K","3.32%"
"Feb 09, 2017","42,203.0","42,436.0","42,436.0","40,490.0","1.56K","-0.55%"
"Feb 08, 2017","42,436.0","41,658.0","42,436.0","41,658.0","0.31K","-0.18%"
"Feb 07, 2017","42,514.0","42,125.0","42,514.0","42,125.0","0.89K","0.00%"
"Feb 06, 2017","42,514.0","42,047.0","42,514.0","42,047.0","4.20K","0.00%"
"Feb 03, 2017","42,514.0","42,514.0","42,514.0","42,047.0","1.13K","0.00%"
"Feb 02, 2017","42,514.0","42,592.0","42,592.0","42,514.0","2.05K","-0.18%"
"Jan 25, 2017","42,592.0","42,358.0","42,670.0","39,010.0","18.56K","5.19%"
"Jan 24, 2017","40,490.0","42,436.0","42,436.0","40,490.0","0.26K","0.00%"
"Jan 23, 2017","40,490.0","39,400.0","42,047.0","39,400.0","0.79K","-4.41%"
"Jan 20, 2017","42,358.0","42,047.0","42,358.0","39,711.0","0.50K","-0.18%"
"Jan 19, 2017","42,436.0","42,514.0","42,514.0","39,711.0","0.88K","5.83%"
"Jan 18, 2017","40,100.0","40,879.0","41,969.0","40,100.0","0.19K","-0.96%"
"Jan 17, 2017","40,490.0","40,490.0","41,736.0","40,490.0","1.14K","-3.16%"
"Jan 16, 2017","41,813.0","41,891.0","41,891.0","41,813.0","0.17K","-0.19%"
"Jan 13, 2017","41,891.0","41,813.0","42,826.0","41,813.0","1.79K","0.00%"
"Jan 12, 2017","41,891.0","40,879.0","41,891.0","40,490.0","5.16K","-2.00%"
"Jan 11, 2017","42,748.0","42,748.0","42,748.0","42,748.0","0.04K","1.67%"
"Jan 09, 2017","42,047.0","41,268.0","43,604.0","41,268.0","0.67K","1.89%"
"Jan 05, 2017","41,268.0","41,190.0","41,268.0","39,166.0","0.34K","-1.85%"
"Jan 04, 2017","42,047.0","41,190.0","42,047.0","41,190.0","0.45K","2.27%"
"Jan 03, 2017","41,113.0","38,932.0","41,190.0","38,932.0","0.80K","-0.19%"
"Dec 30, 2016","41,190.0","40,490.0","41,268.0","40,490.0","1.89K","3.72%"
"Dec 29, 2016","39,711.0","38,777.0","39,711.0","38,543.0","22.25K","4.08%"
"Dec 28, 2016","38,154.0","38,932.0","38,932.0","37,375.0","3.82K","-1.01%"
"Dec 27, 2016","38,543.0","38,543.0","38,543.0","38,154.0","0.08K","-0.60%"
"Dec 26, 2016","38,777.0","38,777.0","38,777.0","37,375.0","1.09K","3.75%"
"Dec 23, 2016","37,375.0","37,375.0","37,375.0","37,375.0","0.47K","-4.00%"
"Dec 22, 2016","38,932.0","40,100.0","40,100.0","38,543.0","3.06K","0.00%"
"Dec 21, 2016","38,932.0","38,855.0","38,932.0","38,543.0","10.78K","1.01%"
"Dec 20, 2016","38,543.0","37,375.0","38,855.0","37,375.0","1.02K","-1.00%"
"Dec 19, 2016","38,932.0","38,932.0","40,490.0","38,543.0","0.79K","0.00%"
"Dec 16, 2016","38,932.0","38,932.0","39,711.0","35,857.0","9.60K","1.01%"
"Dec 15, 2016","38,543.0","37,787.0","39,299.0","37,183.0","0.80K","-3.59%"
"Dec 14, 2016","39,979.0","39,979.0","39,979.0","39,979.0","0.22K","2.72%"
"Dec 13, 2016","38,921.0","38,996.0","38,996.0","38,921.0","0.04K","3.00%"
"Dec 12, 2016","37,787.0","37,787.0","38,165.0","37,712.0","20.16K","0.00%"
"Dec 09, 2016","37,787.0","39,677.0","39,677.0","37,787.0","28.27K","-5.66%"
"Dec 08, 2016","40,055.0","40,055.0","40,055.0","40,055.0","0.53K","-0.93%"
"Dec 06, 2016","40,432.0","40,432.0","40,432.0","40,055.0","0.24K","0.00%"
"Dec 05, 2016","40,432.0","40,055.0","40,432.0","40,055.0","2.77K","-0.93%"
"Dec 02, 2016","40,810.0","40,432.0","40,810.0","40,055.0","1.11K","-0.92%"
"Dec 01, 2016","41,188.0","41,566.0","41,566.0","40,810.0","0.70K","-0.91%"
"Nov 30, 2016","41,566.0","39,526.0","41,566.0","39,526.0","0.58K","0.00%"
"Nov 29, 2016","41,566.0","41,566.0","41,566.0","40,810.0","0.20K","0.00%"
"Nov 28, 2016","41,566.0","41,490.0","41,868.0","41,490.0","70.81K","-0.72%"
"Nov 25, 2016","41,868.0","41,566.0","41,944.0","41,566.0","26.27K","0.00%"
"Nov 24, 2016","41,868.0","41,113.0","41,944.0","41,113.0","38.58K","3.55%"
"Nov 23, 2016","40,432.0","41,944.0","41,944.0","39,299.0","45.69K","-4.29%"
"Nov 22, 2016","42,246.0","39,450.0","42,322.0","39,450.0","11.22K","0.36%"
"Nov 21, 2016","42,095.0","43,078.0","43,078.0","42,095.0","0.46K","1.27%"
"Nov 18, 2016","41,566.0","42,322.0","42,322.0","41,566.0","0.81K","-0.72%"
"Nov 17, 2016","41,868.0","42,700.0","42,700.0","41,868.0","0.08K","0.91%"
"Nov 16, 2016","41,490.0","41,490.0","41,490.0","41,490.0","0.22K","-1.79%"
"Nov 15, 2016","42,246.0","42,246.0","42,246.0","42,246.0","0.04K","1.82%"
"Nov 14, 2016","41,490.0","41,490.0","41,490.0","39,299.0","0.11K","0.00%"
"Nov 11, 2016","41,490.0","43,002.0","43,002.0","41,490.0","0.12K","1.29%"
"Nov 10, 2016","40,961.0","41,037.0","41,037.0","40,886.0","2.18K","-0.55%"
"Nov 09, 2016","41,188.0","40,055.0","41,944.0","38,921.0","0.87K","-0.91%"
"Nov 08, 2016","41,566.0","41,566.0","41,566.0","41,566.0","0.56K","3.77%"
"Nov 07, 2016","40,055.0","42,171.0","43,833.0","40,055.0","2.89K","-5.19%"
"Nov 04, 2016","42,246.0","42,246.0","42,246.0","42,246.0","0.06K","3.33%"
"Nov 03, 2016","40,886.0","40,810.0","43,078.0","40,810.0","2.79K","-5.09%"
"Nov 01, 2016","43,078.0","41,944.0","43,078.0","41,566.0","20.41K","3.64%"
"Oct 31, 2016","41,566.0","42,246.0","42,246.0","41,566.0","1.02K","0.00%"
"Oct 28, 2016","41,566.0","41,490.0","41,944.0","41,339.0","13.52K","0.92%"
"Oct 27, 2016","41,188.0","41,566.0","41,566.0","39,299.0","1.57K","-0.91%"
"Oct 26, 2016","41,566.0","41,944.0","41,944.0","41,188.0","0.17K","0.00%"
"Oct 25, 2016","41,566.0","42,171.0","42,171.0","40,886.0","1.05K","0.00%"
"Oct 24, 2016","41,566.0","41,566.0","43,229.0","41,188.0","4.17K","-1.08%"
"Oct 21, 2016","42,019.0","42,165.0","42,165.0","41,801.0","0.63K","-0.69%"
"Oct 20, 2016","42,311.0","42,457.0","42,457.0","42,311.0","0.07K","1.75%"
"Oct 19, 2016","41,582.0","42,311.0","42,311.0","41,582.0","1.94K","0.00%"
"Oct 18, 2016","41,582.0","43,041.0","43,770.0","41,582.0","3.71K","0.00%"
"Oct 17, 2016","41,582.0","42,238.0","42,238.0","41,582.0","6.78K","-1.55%"
"Oct 14, 2016","42,238.0","42,603.0","42,603.0","42,238.0","1.79K","-0.17%"
"Oct 13, 2016","42,311.0","42,311.0","42,311.0","41,290.0","2.96K","2.29%"
"Oct 12, 2016","41,363.0","42,311.0","42,311.0","41,363.0","0.17K","-0.53%"
"Oct 11, 2016","41,582.0","42,676.0","42,676.0","41,290.0","0.28K","-2.56%"
"Oct 10, 2016","42,676.0","41,582.0","42,676.0","41,582.0","0.61K","2.63%"
"Oct 07, 2016","41,582.0","41,582.0","41,582.0","40,633.0","0.09K","-0.87%"
"Oct 06, 2016","41,947.0","41,947.0","41,947.0","41,071.0","0.10K","-1.54%"
"Oct 05, 2016","42,603.0","42,603.0","42,603.0","42,603.0","0.04K","3.36%"
"Oct 04, 2016","41,217.0","40,925.0","41,947.0","40,925.0","2.74K","-1.74%"
"Oct 03, 2016","41,947.0","41,947.0","43,041.0","41,801.0","3.16K","-3.04%"
"Sep 30, 2016","43,260.0","43,406.0","43,406.0","41,947.0","2.34K","-1.17%"
"Sep 29, 2016","43,770.0","41,947.0","43,770.0","41,947.0","8.33K","2.56%"
"Sep 28, 2016","42,676.0","41,947.0","43,041.0","41,947.0","56.30K","0.86%"
"Sep 27, 2016","42,311.0","43,551.0","43,770.0","41,947.0","1.90K","0.87%"
"Sep 26, 2016","41,947.0","42,311.0","43,041.0","41,947.0","0.79K","-2.54%"
"Sep 23, 2016","43,041.0","44,500.0","44,500.0","41,509.0","0.80K","-3.28%"
"Sep 22, 2016","44,500.0","42,749.0","44,500.0","42,749.0","5.62K","3.39%"
"Sep 21, 2016","43,041.0","41,947.0","43,041.0","41,217.0","6.12K","-1.34%"
"Sep 20, 2016","43,624.0","39,393.0","43,624.0","39,393.0","0.29K","3.46%"
"Sep 19, 2016","42,165.0","42,311.0","42,311.0","42,165.0","0.04K","-0.35%"
"Sep 16, 2016","42,311.0","43,041.0","43,041.0","42,311.0","0.39K","0.35%"
"Sep 15, 2016","42,165.0","41,947.0","42,311.0","41,947.0","0.10K","0.52%"
"Sep 14, 2016","41,947.0","39,393.0","41,947.0","39,393.0","1.82K","6.29%"
"Sep 13, 2016","39,466.0","41,582.0","41,947.0","39,466.0","1.17K","-4.25%"
"Sep 12, 2016","41,217.0","42,968.0","43,041.0","41,217.0","1.73K","-1.74%"
"Sep 09, 2016","41,947.0","41,582.0","41,947.0","41,217.0","2.05K","2.68%"
"Sep 08, 2016","40,852.0","42,311.0","42,311.0","40,852.0","4.08K","-1.76%"
"Sep 07, 2016","41,582.0","41,217.0","43,041.0","41,217.0","2.09K","-3.39%"
"Sep 06, 2016","43,041.0","45,229.0","45,229.0","43,041.0","3.61K","-4.07%"
"Sep 05, 2016","44,865.0","45,229.0","45,229.0","43,770.0","1.42K","2.50%"
"Sep 01, 2016","43,770.0","44,135.0","45,229.0","43,041.0","1.06K","1.69%"
"Aug 31, 2016","43,041.0","42,311.0","43,041.0","41,947.0","4.62K","2.21%"
"Aug 30, 2016","42,112.0","41,118.0","43,107.0","41,118.0","4.55K","2.42%"
"Aug 29, 2016","41,118.0","40,786.0","43,107.0","40,786.0","2.20K","-4.61%"
"Aug 26, 2016","43,107.0","43,770.0","43,770.0","41,781.0","3.47K","0.00%"
"Aug 25, 2016","43,107.0","42,776.0","43,770.0","42,444.0","13.47K","0.00%"
"Aug 24, 2016","43,107.0","43,107.0","44,102.0","43,107.0","37.40K","0.00%"
"Aug 23, 2016","43,107.0","41,449.0","43,439.0","41,118.0","41.30K","3.17%"
"Aug 22, 2016","41,781.0","41,449.0","42,112.0","41,449.0","2.14K","3.28%"
"Aug 19, 2016","40,454.0","39,460.0","41,781.0","39,460.0","5.51K","3.39%"
"Aug 18, 2016","39,128.0","39,128.0","39,791.0","39,128.0","10.41K","0.00%"
"Aug 17, 2016","39,128.0","39,128.0","39,128.0","39,128.0","0.81K","0.00%"
"Aug 16, 2016","39,128.0","39,128.0","39,128.0","39,128.0","0.65K","0.00%"
"Aug 15, 2016","39,128.0","39,460.0","39,460.0","39,128.0","0.39K","-1.67%"
"Aug 12, 2016","39,791.0","39,128.0","39,791.0","39,128.0","0.83K","2.56%"
"Aug 11, 2016","38,796.0","38,796.0","38,796.0","37,802.0","7.59K","0.00%"
"Aug 10, 2016","38,796.0","37,470.0","39,128.0","37,138.0","64.76K","5.40%"
"Aug 09, 2016","36,807.0","35,812.0","36,807.0","35,149.0","8.62K","0.00%"
"Aug 08, 2016","36,807.0","36,475.0","37,138.0","36,475.0","1.59K","2.78%"
"Aug 05, 2016","35,812.0","35,480.0","35,812.0","34,486.0","1.89K","0.00%"
"Aug 04, 2016","35,812.0","36,475.0","36,475.0","35,149.0","1.49K","0.00%"
"Aug 03, 2016","35,812.0","34,817.0","35,812.0","34,817.0","2.44K","0.00%"
"Aug 02, 2016","35,812.0","35,812.0","35,812.0","35,812.0","0.15K","2.86%"
"Aug 01, 2016","34,817.0","37,138.0","37,138.0","34,817.0","0.16K","-6.25%"
"Jul 29, 2016","37,138.0","36,475.0","38,465.0","36,475.0","3.48K","1.82%"
"Jul 28, 2016","36,475.0","35,149.0","36,475.0","35,149.0","0.74K","3.77%"
"Jul 27, 2016","35,149.0","35,149.0","35,149.0","34,486.0","0.62K","0.00%"
"Jul 26, 2016","35,149.0","35,149.0","35,480.0","34,486.0","8.59K","-1.85%"
"Jul 25, 2016","35,812.0","35,480.0","35,812.0","35,480.0","0.07K","-0.92%"
"Jul 22, 2016","36,144.0","36,807.0","36,807.0","36,144.0","0.08K","0.93%"
"Jul 21, 2016","35,812.0","35,812.0","35,812.0","35,149.0","0.12K","1.89%"
"Jul 20, 2016","35,149.0","36,807.0","37,138.0","35,149.0","4.38K","-4.50%"
"Jul 19, 2016","36,807.0","36,807.0","36,807.0","36,807.0","0.06K","0.00%"
"Jul 18, 2016","36,807.0","35,149.0","37,138.0","34,486.0","1.08K","0.00%"
"Jul 15, 2016","36,807.0","36,475.0","37,138.0","36,475.0","0.64K","-2.63%"
"Jul 14, 2016","37,802.0","36,475.0","37,802.0","36,475.0","1.08K","-0.87%"
"Jul 13, 2016","38,133.0","37,802.0","38,133.0","37,802.0","0.29K","0.00%"
"Jul 12, 2016","38,133.0","38,465.0","38,465.0","36,475.0","0.44K","0.00%"
"Jul 11, 2016","38,133.0","38,465.0","38,465.0","37,470.0","3.34K","-0.86%"
"Jul 08, 2016","38,465.0","38,465.0","38,465.0","38,465.0","0.70K","0.00%"
"Jul 07, 2016","38,465.0","38,796.0","38,796.0","38,465.0","3.16K","0.87%"
"Jul 06, 2016","38,133.0","38,796.0","38,796.0","37,802.0","1.60K","-1.71%"
"Jul 05, 2016","38,796.0","38,133.0","39,128.0","38,133.0","7.96K","1.74%"
"Jul 04, 2016","38,133.0","37,470.0","38,465.0","37,470.0","2.60K","-2.54%"
"Jul 01, 2016","39,128.0","38,796.0","39,128.0","36,144.0","12.21K","0.86%"
"Jun 30, 2016","38,796.0","37,138.0","39,128.0","37,138.0","1.22K","-0.85%"
"Jun 29, 2016","39,128.0","39,460.0","39,460.0","38,796.0","5.89K","-0.84%"
"Jun 28, 2016","39,460.0","37,138.0","39,460.0","37,138.0","16.77K","6.25%"
"Jun 27, 2016","37,138.0","37,470.0","37,470.0","37,138.0","9.16K","-0.89%"
"Jun 24, 2016","37,470.0","37,138.0","37,470.0","33,823.0","24.65K","6.60%"
"Jun 23, 2016","35,149.0","33,159.0","35,149.0","33,159.0","23.09K","6.21%"
"Jun 22, 2016","33,093.0","32,828.0","33,093.0","32,496.0","4.62K","-0.20%"
"Jun 21, 2016","33,159.0","33,159.0","33,159.0","32,496.0","2.24K","0.00%"
"Jun 20, 2016","33,159.0","33,027.0","33,159.0","33,027.0","7.44K","0.40%"
"Jun 17, 2016","33,027.0","33,027.0","33,027.0","33,027.0","0.15K","-0.40%"
"Jun 16, 2016","33,159.0","33,159.0","33,159.0","32,960.0","12.23K","1.01%"
"Jun 15, 2016","32,828.0","32,496.0","33,027.0","32,496.0","2.48K","-0.60%"
"Jun 13, 2016","33,027.0","33,027.0","33,159.0","32,828.0","6.07K","0.00%"
"Jun 10, 2016","33,027.0","32,828.0","33,159.0","32,828.0","4.25K","0.61%"
"Jun 09, 2016","32,828.0","32,629.0","32,828.0","32,231.0","0.12K","-1.00%"
"Jun 08, 2016","33,159.0","33,159.0","33,159.0","33,159.0","0.12K","0.00%"
"Jun 07, 2016","33,159.0","33,159.0","33,159.0","33,159.0","2.11K","0.20%"
"Jun 06, 2016","33,093.0","32,496.0","33,159.0","32,496.0","5.07K","0.00%"
"Jun 02, 2016","33,093.0","32,828.0","33,159.0","32,828.0","2.54K","-0.20%"
"May 31, 2016","33,159.0","33,159.0","33,159.0","33,159.0","0.07K","0.00%"
"May 30, 2016","33,159.0","32,562.0","33,159.0","32,562.0","0.13K","0.00%"
"May 27, 2016","33,159.0","32,828.0","33,159.0","32,828.0","0.21K","0.00%"
"May 26, 2016","33,159.0","32,828.0","33,159.0","32,828.0","3.65K","1.01%"
"May 25, 2016","32,828.0","32,695.0","33,159.0","32,695.0","8.59K","0.41%"
"May 24, 2016","32,695.0","32,231.0","32,828.0","32,165.0","7.37K","-0.41%"
"May 20, 2016","32,828.0","32,828.0","32,828.0","32,828.0","0.02K","0.00%"
"May 19, 2016","32,828.0","31,966.0","32,828.0","31,966.0","0.25K","5.32%"
"May 18, 2016","31,170.0","32,562.0","33,093.0","31,170.0","3.76K","-31.43%"
"May 17, 2016","45,455.0","45,455.0","45,455.0","45,455.0","0.09K","0.00%"
"May 16, 2016","45,455.0","45,364.0","47,273.0","45,364.0","4.06K","1.01%"
"May 10, 2016","45,000.0","44,091.0","45,273.0","44,091.0","5.56K","1.02%"
"May 09, 2016","44,545.0","45,182.0","45,182.0","44,091.0","0.75K","-1.61%"
"May 06, 2016","45,273.0","45,455.0","45,455.0","45,091.0","11.12K","-0.40%"
"May 05, 2016","45,455.0","45,455.0","45,455.0","45,455.0","1.20K","0.00%"
"May 04, 2016","45,455.0","45,455.0","45,455.0","45,455.0","15.03K","0.00%"
"Apr 29, 2016","45,455.0","45,455.0","45,909.0","44,091.0","26.85K","1.83%"
"Apr 28, 2016","44,636.0","45,455.0","45,455.0","44,636.0","0.12K","-1.80%"
"Apr 27, 2016","45,455.0","45,364.0","45,909.0","44,636.0","20.76K","0.00%"
"Apr 26, 2016","45,455.0","43,273.0","45,455.0","42,818.0","10.70K","4.82%"
"Apr 25, 2016","43,364.0","42,818.0","43,364.0","42,818.0","1.82K","0.00%"
"Apr 22, 2016","43,364.0","40,636.0","43,455.0","40,545.0","14.21K","5.30%"
"Apr 21, 2016","41,182.0","40,909.0","41,273.0","40,000.0","14.76K","-0.22%"
"Apr 20, 2016","41,273.0","41,636.0","41,636.0","40,182.0","1.31K","-1.30%"
"Apr 15, 2016","41,818.0","41,545.0","43,636.0","38,455.0","4.26K","1.32%"
"Apr 14, 2016","41,273.0","40,091.0","41,364.0","40,091.0","2.76K","0.00%"
"Apr 13, 2016","41,273.0","41,364.0","41,455.0","40,909.0","16.01K","0.89%"
"Apr 12, 2016","40,909.0","40,909.0","41,091.0","40,909.0","0.89K","-0.66%"
"Apr 11, 2016","41,182.0","41,636.0","41,818.0","40,727.0","4.53K","-0.44%"
"Apr 08, 2016","41,364.0","41,455.0","41,455.0","41,364.0","1.77K","-1.09%"
"Apr 06, 2016","41,818.0","40,909.0","41,818.0","40,909.0","0.41K","2.45%"
"Apr 05, 2016","40,818.0","41,091.0","41,091.0","40,000.0","2.22K","-0.66%"
"Apr 04, 2016","41,091.0","40,000.0","41,455.0","40,000.0","20.79K","4.63%"
"Apr 01, 2016","39,273.0","38,000.0","39,273.0","37,909.0","10.67K","2.86%"
"Mar 31, 2016","38,182.0","38,182.0","38,182.0","38,182.0","0.39K","-1.41%"
"Mar 29, 2016","38,727.0","36,455.0","38,818.0","36,455.0","6.56K","0.24%"
"Mar 28, 2016","38,636.0","38,091.0","38,636.0","38,091.0","4.55K","0.47%"
"Mar 25, 2016","38,455.0","38,182.0","38,545.0","38,091.0","8.92K","0.00%"
"Mar 24, 2016","38,455.0","38,182.0","38,455.0","38,091.0","2.22K","0.00%"
"Mar 23, 2016","38,455.0","39,091.0","39,364.0","38,455.0","2.56K","-2.31%"
"Mar 22, 2016","39,364.0","37,818.0","39,909.0","37,818.0","3.78K","3.34%"
"Mar 21, 2016","38,091.0","37,273.0","40,091.0","37,273.0","14.41K","1.21%"
"Mar 18, 2016","37,636.0","37,364.0","37,727.0","36,182.0","1.80K","-0.24%"
"Mar 17, 2016","37,727.0","38,545.0","40,727.0","36,818.0","9.50K","-0.96%"
"Mar 16, 2016","38,091.0","38,000.0","38,636.0","36,000.0","3.44K","2.19%"
"Mar 15, 2016","37,273.0","37,273.0","37,273.0","36,000.0","0.59K","-3.30%"
"Mar 14, 2016","38,545.0","38,182.0","38,545.0","37,727.0","1.54K","-0.24%"
"Mar 11, 2016","38,636.0","36,455.0","38,636.0","36,364.0","12.17K","6.25%"
"Mar 10, 2016","36,364.0","35,727.0","37,727.0","35,455.0","3.65K","0.25%"
"Mar 09, 2016","36,273.0","35,818.0","36,818.0","35,545.0","16.95K","-2.68%"
"Mar 08, 2016","37,273.0","34,909.0","37,818.0","34,909.0","5.61K","5.40%"
"Mar 07, 2016","35,364.0","36,182.0","36,182.0","34,182.0","4.51K","-2.26%"
"Mar 04, 2016","36,182.0","35,455.0","36,364.0","34,545.0","9.87K","5.29%"
"Mar 03, 2016","34,364.0","35,727.0","35,727.0","33,818.0","12.74K","1.61%"
"Mar 02, 2016","33,818.0","33,273.0","35,455.0","33,273.0","3.05K","-4.62%"
"Mar 01, 2016","35,455.0","35,909.0","37,273.0","35,000.0","1.93K","-1.26%"
"Feb 29, 2016","35,909.0","36,364.0","36,364.0","35,909.0","1.19K","-1.25%"
"Feb 26, 2016","36,364.0","35,000.0","37,273.0","35,000.0","2.09K","2.83%"
"Feb 25, 2016","35,364.0","34,545.0","35,364.0","34,545.0","7.14K","-0.26%"
"Feb 24, 2016","35,455.0","35,455.0","35,455.0","35,455.0","0.17K","0.00%"
"Feb 23, 2016","35,455.0","35,273.0","35,455.0","35,273.0","0.21K","0.52%"
